nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
C1305220645,2271488.78,C1281580764,253888.02
C536794778,2441438.46,C1007392323,625039.0
C361386145,2574914.15,C773898763,272559.94
C1202765820,2781605.76,C75629578,285954.17
C1793123345,2964407.01,C1089993541,169606.0
C63157713,3003558.88,C1320217924,24250.0
C1141633616,3023148.57,C1003872245,1142145.49
C101116530,3182705.9,C1258662321,456496.0
C1797998287,3613895.6,C599726537,420264.84
C1977092934,3891119.99,C1791017898,40205.0
C1851453151,3926533.13,C997588432,60119.0
C1597951004,3980381.01,C1014923261,111917.0
C1855120394,4048858.2,C1373467808,202938.0
C1537556645,4186070.02,C925574515,205973.0
C1647341848,4292147.29,C977993101,2539368.65
C1271340910,4561892.83,C425298744,309930.81
C839651496,4754306.33,C459857341,958354.02
C1138613796,5403306.24,C1765998352,316408.0
C570744822,5551510.78,C898762325,709360.34
C1363904695,5766184.64,C1383831706,301185.0
C59792230,5982548.66,C1603338883,341867.95
C772901326,6252505.25,C1234059684,726555.51
C720242837,6383553.75,C93518808,563956.19
C669852495,6691516.05,C1448348248,52183.0
C640096191,6736952.6,C370034120,229105.83
C73053516,6924165.28,C219416103,522063.23
C1579859954,7189103.83,C2009378486,8366234.18
C269682723,7308219.72,C1915091057,225575.0
C244809585,7406127.75,C1311325237,558913.67
C1605786426,7570544.47,C1438594533,143675.35
C1424538129,7672941.92,C9916873,298763.46
C1546842815,7696762.95,C1473237843,220440.0
C1777038015,7786497.85,C1514834483,31240.0
C82418483,7815105.34,C199582547,625450.14
C364941709,7905855.53,C1007876221,203414.0
C1579957888,8081097.07,C1207178960,326008.17
C1818280304,8369476.83,C1213485528,234828.48
C605618124,8585342.93,C1181733275,351756.72
C893734459,8679004.48,C188246551,405996.44
C178433581,8817084.34,C1261940766,419752.57
C1621329224,8997992.85,C1558550579,254705.0
C61272079,9064440.33,C114618982,880045.33
C479019734,9141135.68,C101571284,533924.0
C54609068,9166841.53,C77652925,52459.0
C2142509129,9185351.36,C47827984,36334.0
C1260824888,9200410.2,C271588719,336403.65
C1028376952,9349436.76,C461640598,168710.06
C883334745,9476103.7,C1108121945,87484.67
C1804582612,9539692.93,C934300202,935516.0
C362722804,9589094.78,C1394526584,1360079.51
C1987952182,9898353.88,C988138425,1890651.39
C1982440182,10216791.18,C309167705,767923.65
C1615256569,10253735.52,C1434389049,1099305.31
C9954064,10805471.12,C128870695,14080593.08
C453009722,10927368.66,C798678484,2243580.18
C545607358,11276558.15,C1628737580,1297390.79
C1993003076,11521983.08,C410816406,234032.4
C1241133806,11631998.38,C663202788,203723.29
C1374393178,11704464.29,C955097010,382490.42
C1536280423,12062822.48,C513145905,94666.0
C2079945889,20532.0,M1670141042,0.0
C1852860954,60211.0,M990847564,0.0
C199427568,161376.0,M181272378,0.0
C1736471747,13585.0,M635385661,0.0
C914385651,979.15,C1983747920,1590496.57
C1397847862,62223.0,C932493233,37015.12
C932390899,1193550.39,M1806276835,0.0
C1582018711,1193081.4,M117150895,0.0
C687441724,38762.0,M263224384,0.0
C209496617,39903.0,M1459096037,0.0
C844932193,29067.5,M1040354326,0.0
C1464222749,25449.93,M1097324593,0.0
C382669776,23456.79,M1015500579,0.0
C1501856258,7568.8,M652050259,0.0
C1222814155,1775.3,M1310333347,0.0
C871565040,0.0,M2124009530,0.0
C602444499,0.0,M1025589260,0.0
C382600670,0.0,M652615485,0.0
C1107259192,0.0,M1995007531,0.0
C275742173,0.0,M107386650,0.0
C1012579905,0.0,M29315039,0.0
C1783974816,0.0,M1488572343,0.0
C829999703,0.0,M1254271504,0.0
C176877731,0.0,M475550258,0.0
C1795496348,0.0,M877182150,0.0
C1771724036,0.0,M923618247,0.0
C1946643779,0.0,M98058633,0.0
C1049710155,0.0,M1663002925,0.0
C742223224,0.0,M1798219135,0.0
C1601789255,0.0,M1194791300,0.0
C2552503,0.0,M507361937,0.0
C196829044,10595.0,M1954530486,0.0
C1132143556,6926.39,M820113416,0.0
C1643137439,21760.0,M1805675363,0.0
C1902051536,8145.75,M1308741443,0.0
C761191341,11671.0,M1171084822,0.0
C1285392383,21286.0,M203825912,0.0
C1467876194,18355.38,C766681183,14575319.75
C2016187005,0.0,C347696158,12149578.41
C1479426296,0.0,C801142660,6476843.49
C1705150695,0.0,C1856036778,2044895.8
C1113649698,0.0,C1028574311,1808928.83
C1589849961,0.0,C184253187,5060327.18
C1950391753,0.0,C1850180796,7837942.9
C97830422,0.0,C1085479446,634180.94
C1088476524,0.0,C1234776885,4441465.94
C127865470,0.0,C1297685781,1120608.72
C2000775569,0.0,C1076835071,672795.88
C1409742105,0.0,C1060041730,1661841.39
C311103808,0.0,C1566246889,200584.0
C1836645773,0.0,C423580937,708885.93
C285805650,0.0,C715819458,467845.48
C1917095255,0.0,C906718881,268497.0
C940544846,11570.0,M313627991,0.0
C1258512591,0.0,M494625485,0.0
C1504315343,0.0,M1194273408,0.0
C402276274,1578.0,M1372670602,0.0
C1489812224,11153.0,M1720312243,0.0
C549995903,4067.0,M2065096438,0.0
C1178566191,20045.0,C316106307,21382.0
C1871874850,811814.0,C1292838001,68124.17
C219404306,7084.0,M1077892648,0.0
C2102167046,515.0,C264843581,69026.0
C108845334,137360.0,M356274819,0.0
C797493274,20169.0,M921503579,0.0
C1446632697,37651.0,M560346359,0.0
C1221062873,15474.0,M374268229,0.0
C235420001,2804.24,M509179355,0.0
C1777278961,0.0,M139108160,0.0
C1204190233,0.0,M308559511,0.0
C56994749,0.0,M1594463246,0.0
C735776066,0.0,M418909736,0.0
C913209033,0.0,M634662382,0.0
C1444320523,0.0,M239552687,0.0
C1264234384,0.0,M1340428360,0.0
C758725234,0.0,M420420938,0.0
C121046996,0.0,M1656053866,0.0
C104541412,0.0,M1732215844,0.0
C1476998832,319.0,M292989931,0.0
C1324742957,51232.0,C1103621993,21059.0
C1441815155,99906.0,M1155353291,0.0
C1615894600,344614.0,M17639934,0.0
C1450825838,16156.0,M2019318648,0.0
C480911075,10580.37,M1946191441,0.0
C1822591511,9054.0,M1992264544,0.0
C984538706,1473.1,C1909597726,267798.33
C1248650584,62917.0,C83827469,10379.0
C845560880,10722.0,C1869228744,321682.38
C940070295,174285.0,M1947750538,0.0
C1509109108,11318.0,C1213485528,18962.38
C1517755846,10478.0,M539582450,0.0
C377739133,12062.0,M1457246292,0.0
C882929252,30964.0,M1587306957,0.0
C1445752156,184499.0,M1593663165,0.0
C1771685960,10274.0,M1421233855,0.0
C1631948792,10613.0,M1442393563,0.0
C1912960164,5030.0,M337645549,0.0
C1507289310,0.0,C591862575,150531.0
C1172046282,0.0,C861720625,471995.22
C472247681,7042.0,M149866127,0.0
C1788726996,1901.55,M1332367388,0.0
C2089870741,0.0,M36998710,0.0
C115018698,0.0,M464277949,0.0
C1626059536,0.0,M1174979589,0.0
C408093269,0.0,M1636538715,0.0
C1556464969,0.0,M1550654008,0.0
C1554840138,0.0,M1632690629,0.0
C323850027,0.0,M667286432,0.0
C469777336,0.0,M2058923828,0.0
C91444127,2713.0,M233025642,0.0
C270763925,0.0,C2093546827,249882.0
C803036074,51318.0,M816646757,0.0
C543001850,6681.0,M751741003,0.0
C1770759795,216145.0,C952610115,210007.87
C825063173,113077.69,M2103121798,0.0
C613311638,107499.88,M268625482,0.0
C1254960656,49945.0,M1871701992,0.0
C947029083,168.0,M1061492137,0.0
C484119039,15033.0,M217781547,0.0
C545724595,16611.0,M939043159,0.0
C1944584894,117390.0,M661521317,0.0
C1060423035,46759.0,M1307861467,0.0
C2126145321,7.0,C904383922,32203.0
C698228848,0.0,C1401316767,108024.69
C806893349,144.0,M1577873988,0.0
C1940047235,57519.0,M728229415,0.0
C1513573745,100803.0,M1729399329,0.0
C41928093,3287.0,M381504811,0.0
C1979827784,120.0,M889655083,0.0
C1235777339,11825.0,M889237296,0.0
C1296763998,73240.0,M1077427339,0.0
C1252235800,22338.0,M2053817683,0.0
C1876299708,147517.0,M1846262441,0.0
C942579242,10991.0,M348292129,0.0
C1270272746,52091.0,C189963646,0.0
C2019293127,34752.0,M885582120,0.0
C883654684,11948.0,M1232549345,0.0
C1848972999,0.0,C1149273771,483657.79
C499590016,6883.0,M1971649348,0.0
C95162408,2292.0,C803116137,18188038.57
C1130999156,0.0,C372017580,1260559.3
C1729514938,0.0,C1023714065,2770581.98
C890946759,0.0,C71555810,1092145.31
C1355988764,0.0,C846947180,13519.1
C1583262335,0.0,C1426908073,569228.18
C200296339,0.0,C98102770,259670.0
C1747949270,0.0,C423580937,1335782.04
C759230096,0.0,C1347890180,604919.69
C115782677,0.0,C345603257,1615289.32
C253998981,0.0,C1036454560,587640.57
C464394641,313353.0,M833638426,0.0
C38083621,330.0,M273161335,0.0
C2076310910,20749.0,M1220690588,0.0
C1649204117,62210.0,C349015546,201823.48
C842520591,0.0,C1429623854,674406.0
C1181346106,0.0,C1869228744,677952.01
C484804041,0.0,C1726408169,46391.0
C410088883,0.0,C1311325237,394496.95
C344600850,0.0,C1406749291,644304.03
C488848000,0.0,C1313534832,1005781.48
C760758048,0.0,C466505482,232681.17
C1050090453,0.0,C1916720513,7102296.41
C2068885428,0.0,C1260434481,50321.0
C2141416804,0.0,C1530856786,61863.0
C326040719,0.0,C232812328,156847.0
C354485380,0.0,C1389405694,656372.0
C1811031195,611272.03,M257866956,0.0
C1806738220,593266.96,M1990762490,0.0
C201632584,583697.9,M1992744664,0.0
C402762479,123.0,C1595278145,0.0
C719626586,0.0,M51581349,0.0
C1138962177,21106.0,M1444979520,0.0
C1505830575,22121.02,M1111792139,0.0
C411385445,8420.22,M1265415318,0.0
C457709322,22393.0,M2100974250,0.0
C1291664766,49307.0,C787028959,20924.0
C1645996147,71007.0,C1248712846,15817.0
C959464317,20990.0,M372304371,0.0
C855842950,59428.0,M241573605,0.0
C905351167,260516.0,M613976003,0.0
C238392518,14943.0,M807019219,0.0
C823319128,51487.0,M1364522278,0.0
C1944438894,201590.0,M302542971,0.0
C904902776,21511.0,M1139054118,0.0
C505381004,9276.0,M1329963164,0.0
C128052596,13767.0,M1620254208,0.0
C40561022,126.0,M1623849199,0.0
C1745581007,25332.01,M277873616,0.0
C1164192165,15666.35,C1247658278,701717.48
C1782951782,177776.0,C219913687,469524.31
C1508064490,444453.35,C211528162,18281.0
C1232943749,459752.05,C1533182537,662672.0
C758127374,885301.2,C515132998,772214.65
C1783218001,1181265.12,C1566246889,325918.37
C705551006,1366184.54,C1549086472,442758.45
C168059976,1410099.21,C1076835071,1144775.56
C658634349,1809445.41,C199582547,534699.95
C13989603,2128570.6,C667504652,480822.11
C1145603405,2281269.55,C1396297158,292597.66
C1841794984,2480115.59,C304528024,111396.64
C1159593699,2584703.94,C1049804269,342777.86
C1859447501,2629742.71,C309167705,730979.32
C1857448119,2817529.17,C667346055,11412728.5
C1071452166,3010116.13,C310737318,10797.0
C354225144,3010388.72,C1339257929,276833.54
C1549146388,3112340.2,C1034584766,3353617.19
C24654329,3362848.09,C755583709,595245.76
C1450335472,3535185.48,C1327282178,137939.0
C726519565,3575454.66,C1846530780,52174.0
C1195376073,3603672.52,C1508631684,153224.15
C126417710,3752875.99,C1558550579,188257.52
C1129951987,3842229.42,C1816986148,1074318.86
C111749170,4086830.73,C1233454027,337195.19
C1052794011,4309030.48,C2011996123,3198228.28
C2127659494,4523497.08,C2113508588,823467.34
C1888578277,4990512.79,C1028574311,3359503.65
C1068901501,5058590.36,C968448640,606318.85
C61768596,5220305.27,C1641169735,60629.4
C1904405686,5226824.22,C170899621,7989929.21
C171931169,5445240.77,C1282745381,250116.0
C69484247,5500315.26,C1412095226,396914.0
C1944170468,5749863.24,C1601071362,30184.0
C367008370,5772764.55,C2040603986,540456.47
C1679816849,5898945.93,C1825174365,213010.3
C1105768515,5995357.82,C1746150957,1158935.03
C1057536277,6143579.81,C656977363,346751.65
C716052236,6271648.53,C1171931309,188526.0
C829340088,6430133.77,C1941598182,54097.39
C897613182,6483837.91,C665576141,7341729.45
C1337637578,6718305.97,C264843581,225370.14
C368497222,6722527.64,C248609774,10132426.48
C1360071225,6785860.82,C1095587424,820625.53
C1741481704,6843903.42,C1084435493,252758.0
C2100984881,7051667.99,C755583709,422908.38
C1593701682,7286731.21,C1527761090,81106.0
C124021782,7321424.22,C1595278145,309088.03
C119484852,7394402.88,C1196694338,566423.85
C694816402,7455897.82,C1556875182,660545.36
C403651304,7579547.62,C1315729466,862912.59
C1009770787,7625852.08,C456305354,102872.0
C1120134531,7676497.14,C875917495,815762.64
C1000631767,7777882.61,C142211154,284612.0
C1511901233,7844011.12,C804836251,108483.43
C427302056,7903207.28,C928023753,366045.61
C1154092537,8103332.11,C1682264452,88968.86
C1545083490,214966.0,M1760562576,0.0
C833933690,25288.0,M621131632,0.0
C961704632,38122.0,C1210315704,1005.0
C1369863311,257668.62,M1175343296,0.0
C1320735046,171368.92,C790722099,51184.15
C1683336603,231998.59,C1894575391,1087213.1
C112570258,37827.13,C1964390106,60184.0
C839477204,12896.0,M984850994,0.0
C1933830538,7315.0,M1486946639,0.0
C560982600,5627.22,M107642469,0.0
C1787418779,160.0,M988940284,0.0
C1687258944,161730.0,M836588769,0.0
C364126017,16939.0,M1062418412,0.0
C1469062337,11991.45,M204550286,0.0
C969570398,10483.05,M528532700,0.0
C1210168825,2575.0,C1888439681,30745.0
C1301367091,31426.0,M670285911,0.0
C1053574737,14627.0,C69736093,35408.0
C2064097804,11129.0,M1008252046,0.0
C89143842,12723.0,C1530856786,123444.93
C1500650007,49917.0,M530826487,0.0
C1726394185,46573.0,M1650657437,0.0
C721945700,53238.0,C919331070,828.0
C705554830,34524.7,M2042795873,0.0
C60776228,33103.68,M1751076887,0.0
C760976651,31798.3,M1078945374,0.0
C969959180,14617.0,M723343305,0.0
C1520397420,6004.49,C1031639563,791527.13
C1633258743,74640.0,M1527480279,0.0
C443140192,71648.86,M993274701,0.0
C371664616,51578.0,M382867004,0.0
C1110242894,21471.0,M1490600709,0.0
C2011676304,6568.73,C861958315,349837.98
C1895966118,66968.92,C968448640,444603.94
C1413030734,229735.63,C161140376,333298.61
C1248264743,479514.03,C391903689,281972.44
C4077253,705826.48,C1935506329,420974.64
C1626414193,1011603.49,C248609774,10069093.31
C2102354034,1378954.81,C957388291,37558.01
C264975302,1382541.75,C1565987193,191910.33
C2117248228,1568241.78,C35126588,8641180.41
C382217671,1866430.51,C2086425573,206104.0
C268600220,1909262.11,C863811613,2997705.58
C1174525785,2211379.24,C205091536,168119.0
C771706617,2365870.95,C1315729466,816608.12
C2056186004,2449536.92,C1203172736,52822.0
C2123668026,2492701.23,C221632586,265823.73
C912732590,12768.0,M1639463197,0.0
C1820309494,7166.11,M920696073,0.0
C956631098,5562.31,M433438422,0.0
C142899741,182980.0,M998235897,0.0
C715801972,55220.0,M507346425,0.0
C901953713,15358.0,M1888432358,0.0
C150362726,15062.72,C579634511,58483.0
C2110860340,10538.71,M1568019471,0.0
C1417086791,996.0,M1852330693,0.0
C439120816,55613.0,M2006436502,0.0
C464959004,50780.0,M937701845,0.0
C1311532394,48394.89,C8290162,2602508.25
C119981379,107550.0,C1515979807,20837.0
C697210349,10404.0,C1305830291,73907.0
C1064465296,16619.0,M316163617,0.0
C602244580,122.0,M2115587464,0.0
C1381719848,36567.0,C2006081398,1030601.23
C48423436,439584.51,M229088529,0.0
C963044384,435404.72,M835472955,0.0
C615196812,425303.89,M366310941,0.0
C454874979,424303.78,M1215492013,0.0
C903889255,381466.16,M188464216,0.0
C1994507667,348482.83,M691098469,0.0
C518898781,340986.94,M1214407332,0.0
C811072358,337754.61,M324942962,0.0
C1675746664,327277.32,M953017586,0.0
C927900742,306988.74,M1427223409,0.0
C947273254,301702.79,M1875621806,0.0
C770003589,286919.94,M1966601843,0.0
C2092524029,282719.37,M1316867843,0.0
C1233898803,273967.75,M54869535,0.0
C885264643,268831.88,M341955919,0.0
C51667109,258123.94,M688587550,0.0
C1037255477,255710.55,M654455405,0.0
C120815456,249861.38,M1985056619,0.0
C1371320447,243521.88,M1738236287,0.0
C2068830867,240816.87,M18819142,0.0
C890527570,239776.69,M154685462,0.0
C212244704,233491.5,M1946405930,0.0
C1668997943,231076.82,M680109998,0.0
C273697735,19833.0,C428796726,15796.0
C2052634491,23280.62,M1309638748,0.0
C727640804,17408.52,C1520941958,89315.0
C969048635,1380.0,M111020311,0.0
C882996472,257.0,M1760862530,0.0
C1158296893,75951.0,C1121453612,0.0
C866798138,2029.0,M202632707,0.0
C1101045874,10026.0,M1436014246,0.0
C881700276,40004.0,M662519504,0.0
C1671084413,1509.0,M148070734,0.0
C1365941741,6044.0,M531608238,0.0
C701014391,609.0,M973241361,0.0
C1057102665,165214.0,M1574626501,0.0
C838149392,898.0,M415118795,0.0
C927575494,358278.0,M1035963174,0.0
C637199396,0.0,M1283693885,0.0
C912142070,0.0,M2012833184,0.0
C97543359,514.0,M1441430349,0.0
C310691480,50108.0,M778859789,0.0
C673126883,172083.0,M774451134,0.0
C447581413,157704.56,M1461995168,0.0
C128224678,155289.1,M1612125747,0.0
C371946608,255.0,M1674522963,0.0
C1084574001,0.0,M417036696,0.0
C1436419591,185740.0,C1247600089,141630.35
C1338110030,95632.0,M633848902,0.0
C1712549599,100336.04,M1134092836,0.0
C52115865,88973.42,M417671240,0.0
C1711134749,85398.0,M1634770756,0.0
C998094082,40635.0,M183201101,0.0
C22901053,45703.0,M1681016045,0.0
C850471116,1267.0,M1675737810,0.0
C165673738,11055.0,M2143081456,0.0
C1148220291,221.0,M707360501,0.0
C1549324049,49410.0,M1164092473,0.0
C46742397,74079.0,C1476213591,82582.0
C1672899343,34922.0,M2039218223,0.0
C689905739,20961.0,M1657205958,0.0
C855115138,18718.99,M728557194,0.0
C2065798868,10459.0,M773074354,0.0
C1555233255,15165.0,M270928973,0.0
C1732685739,125222.22,M1748006732,0.0
C587650668,112554.25,C683605346,938240.41
C56812069,0.0,C1446521801,6416788.6
C1368079893,10774.0,M980068735,0.0
C793423336,485.0,M1001193966,0.0
C870247192,0.0,M1552981325,0.0
C642735834,20275.0,M1975425420,0.0
C838609416,30927.0,M1767809935,0.0
C893094384,29753.25,M877134882,0.0
C1681179849,53016.0,C444613285,10926.0
C2020229403,1052.0,M301409263,0.0
C1709858023,306640.05,M666553887,0.0
C225587562,292910.95,M624071536,0.0
C302579285,21055.0,M1664286781,0.0
C2144765008,62924.0,C395536383,10321.0
C1322131913,5153.0,M459375635,0.0
C1613258154,14552.0,M731357691,0.0
C342363433,93411.0,M54416043,0.0
C567908971,11082.0,C1300519073,4559.0
C936869842,61594.0,C1518728219,10089.0
C1669475652,30232.0,M316182677,0.0
C2134858343,13244.0,M1931117501,0.0
C16808087,363729.0,C1821075330,45467.02
C1468668954,18808.1,M1382254830,0.0
C1967390324,15833.29,C439917369,103900.0
C2005263499,0.0,C420398953,279610.0
C1885887661,0.0,C1121453612,1314921.93
C1048743606,0.0,C569675628,235056.39
C1423472460,0.0,C1453382929,87858.0
C211902688,0.0,C1189861498,389630.49
C1042204909,0.0,C1934714849,47055.59
C339941030,0.0,C392292416,3829901.87
C62284149,0.0,C1401721023,239999.0
C77051779,0.0,C611621587,343916.49
C1283870300,0.0,C1916873789,52078.0
C1081907020,0.0,C1075238398,123871.0
C1894902783,0.0,C1354952534,755381.3
C1231249869,0.0,C1360767589,8996156.91
C938025491,0.0,C1564931235,110408.0
C327877973,0.0,C662736689,5677417.44
C1826273992,0.0,C435161028,167754.0
C1046856599,0.0,C1027017168,107972.0
C1080199154,0.0,C374625527,842508.92
C193499910,0.0,C476800120,148694.43
C851276869,0.0,C1373172466,1127332.21
C584343806,0.0,C483370168,280697.0
C1985822273,0.0,C1543005080,182307.0
C964854575,0.0,C1281898359,50210.0
C1623512838,0.0,C132058033,145207.0
C1628866672,0.0,C1487669283,596861.13
C2116422949,0.0,C657255537,895740.54
C1393582645,0.0,C935612756,373146.57
C363520950,0.0,C332391051,160095.0
C1084931195,0.0,C2145041211,243136.62
C246144622,0.0,C1315729466,732942.15
C1593447492,0.0,C968448640,281837.22
C470809470,0.0,C188246551,267916.59
C156489184,0.0,C803116137,18334110.3
C1499144714,0.0,C580441921,489585.33
C1468876113,0.0,C801142660,9325172.01
C876249301,0.0,C875761527,392447.25
C592559975,0.0,C1092318644,866684.21
C597328501,0.0,C1883840933,18056399.48
C511769754,0.0,C56868765,25120.0
C2128407479,0.0,C1297685781,1761951.13
C1356384652,0.0,C1273939873,444769.9
C656830664,0.0,C965197768,248805.0
C1046162586,0.0,C265108079,568124.6
C658762165,0.0,C801142660,9370633.69
C834785400,0.0,C12793273,1258806.07
C636831416,0.0,C1019670582,385398.22
C1118671200,0.0,C423580937,1477731.93
C2057029313,0.0,C33837320,29207.0
C1172737018,0.0,C569675628,343511.36
C1244255608,0.0,C1914282536,104938.0
C1688304588,0.0,C1545454825,276566.0
C1076368471,0.0,C1216745400,146565.0
C828440307,0.0,C465257140,862936.74
C895909810,0.0,C1627965794,209822.82
C1517690313,0.0,C22918364,85221.0
C1526476924,0.0,C1065997164,974210.2
C1826474678,0.0,C1523536343,46152.83
C1782621040,49622.0,M3306404,0.0
C1006033934,565.0,M964442556,0.0
C1455969984,164.0,C2119910556,0.0
C1173659886,164.0,C1769947269,4068.0
C1223623410,1097.0,M268858250,0.0
C74205468,31424.0,M1694464687,0.0
C1421282384,278971.15,M2005843823,0.0
C290204715,269069.35,M242812591,0.0
C1648385724,261243.21,M1622667356,0.0
C283813141,253091.76,M1449170393,0.0
C909476887,228166.75,M1776265117,0.0
C743994814,220958.27,M2118448049,0.0
C1691080018,201874.67,M1883006233,0.0
C530975525,198599.87,M1176943131,0.0
C2096989896,193437.56,M1878667491,0.0
C1084940570,190541.28,M867134838,0.0
C603219469,171019.47,M490153912,0.0
C167950133,155174.29,M1116651486,0.0
C1112173964,152400.93,M1726257306,0.0
C2042638444,127302.67,M1309085893,0.0
C1605382788,127145.93,M500318624,0.0
C1701396774,115956.79,M329184374,0.0
C1306837139,109418.88,M1110726606,0.0
C1836797663,106615.24,M161626690,0.0
C1646891965,86362.41,M37954065,0.0
C905550128,68865.05,M756143591,0.0
C51060611,59896.59,M407107161,0.0
C1628097656,677.0,M1108837203,0.0
C423328661,33949.17,M508405717,0.0
C697549160,29147.99,C1787868648,3673223.43
C1465958930,15024.0,C1738973904,9312.54
C365296824,641202.59,C1183653836,9956.0
C1724220122,772406.86,C2040603986,414275.09
C1365940203,21411.0,M4964230,0.0
C978428683,13365.59,M1892165065,0.0
C1964519924,11113.37,M686950238,0.0
C520925360,6981.0,C2122200303,148909.0
C786114805,21571.0,C1666314150,0.0
C452475723,21571.0,C2089016471,30797.41
C579340221,21615.0,M1492888172,0.0
C789626118,5675.0,M1961490892,0.0
C381598979,73371.0,M328457586,0.0
C968997515,30396.0,M39650278,0.0
C1642651659,5830851.91,M1822284041,0.0
C1488724979,5828418.58,M848582961,0.0
C341446608,55267.26,M378390979,0.0
C798475098,42415.89,C1059781259,12071198.42
C1062881864,0.0,C1335946878,828787.26
C2075850492,0.0,C686592713,265001.94
C58846105,0.0,C515132998,476250.73
C312305056,0.0,C1447218435,363842.0
C2146985393,0.0,C1234059684,595507.01
C1398370724,0.0,C232812328,201302.66
C1594398069,0.0,C413177525,844969.6
C641813329,0.0,C19422918,15744.0
C438855621,0.0,C9916873,274942.44
C48554357,0.0,C458582664,8176105.68
C425492321,45407.0,M904635608,0.0
C1822747631,28635.51,M1231966279,0.0
C859019644,10809.0,M1528182438,0.0
C270943672,11385.0,M728875923,0.0
C69621752,120.0,C936455438,92657.0
C1861219036,100318.5,M1288073532,0.0
C1770933868,97574.64,M1596017970,0.0
C1313418520,2708.91,M830077564,0.0
C715075345,1155.0,M2139275181,0.0
C2024045736,269104.0,M116442074,0.0
C1438946226,11342.0,M1070674288,0.0
C1691044638,4778.74,C1588901702,676942.97
C1680194126,0.0,C716083600,2451004.77
C353234043,11307.0,M601949467,0.0
C491534786,155954.04,M1425151983,0.0
C786847550,151538.82,C1538264524,146417.0
C92558884,77130.4,C1846530780,23956.14
C2046492031,208.0,M1039384768,0.0
C556806119,2631.0,M102918291,0.0
C673020973,103964.0,C1545121117,50538.0
C197872686,205265.0,M723785127,0.0
C1045927584,100558.0,M2103994707,0.0
C747892972,6059.0,M663835124,0.0
C628175152,31904.0,C1987564320,49837.0
C460191292,0.0,M684351789,0.0
C100240177,0.0,M690864655,0.0
C1560612096,20740.0,M649976964,0.0
C1876192097,66.0,M682549550,0.0
C1563853878,0.0,C1137350304,104945.48
C354892520,0.0,C2059996587,322941.28
C1499776078,1275.0,M110950877,0.0
C1877137932,31419.0,M1136549218,0.0
C1015527407,30161.86,M1563747251,0.0
C612327587,53924.65,M354122755,0.0
C346196352,44657.52,M1852951004,0.0
C836028105,23358.0,M2145472404,0.0
C2140088161,1090.0,M525348453,0.0
C145048008,0.0,M2102211239,0.0
C2071963200,0.0,M1707252812,0.0
C1196112445,0.0,M1401413753,0.0
C1439433199,0.0,M614324198,0.0
C974756762,0.0,M1458647176,0.0
C1661436096,0.0,M703547809,0.0
C1608307277,0.0,M7789646,0.0
C1596476672,0.0,M207205637,0.0
C900612217,0.0,M51146286,0.0
C517042946,0.0,M1608588352,0.0
C411771469,0.0,M2014724716,0.0
C1841985295,0.0,M975070698,0.0
C2076615086,5119.0,M831101336,0.0
C264630953,11267.0,M1186850702,0.0
C146335014,10318.69,M1962998000,0.0
C1441795139,1994.68,M2086146276,0.0
C856054684,910.56,M1093923444,0.0
C343178245,0.0,M672629087,0.0
C692905338,0.0,M1999766133,0.0
C1083296962,0.0,M1410900214,0.0
C447866938,0.0,M2104975539,0.0
C860771331,0.0,M574643596,0.0
C925209030,0.0,M1896942953,0.0
C817803524,0.0,M271726242,0.0
C184692419,0.0,M1912672399,0.0
C930265434,0.0,M921968176,0.0
C748313115,0.0,M1449505391,0.0
C1954507152,0.0,M1659694257,0.0
C475539573,0.0,M1742014299,0.0
C1760149976,0.0,M1835348240,0.0
C807647049,53.0,C977993101,2269623.12
C2139328969,0.0,M1505913056,0.0
C501956473,13917.0,C281632155,2747.0
C819939954,0.0,M1395759225,0.0
C436105111,15316.0,M1563073318,0.0
C393004587,177952.0,C836514715,1015070.61
C1220638447,35379.0,M573127351,0.0
C735278719,7240.0,M1518313648,0.0
C432722718,1407.0,M1927134738,0.0
C1116561080,17092.0,M1699744889,0.0
C718103022,31447.0,M897542027,0.0
C489658114,506.0,M2021225242,0.0
C972734442,0.0,C2031368275,116131.0
C2012730465,75415.0,M377608730,0.0
C626236019,117034.28,M1228567772,0.0
C2618694,107662.31,M409906770,0.0
C559361838,11580.0,M995177292,0.0
C82017445,7040.0,M1771200085,0.0
C1906582038,3491.63,C2006081398,627583.71
C1138603069,0.0,C1174600239,250505.0
C1556414135,0.0,C1076835071,745429.36
C660566924,0.0,C1948558238,25837.0
C2008764899,0.0,C295081230,72988.0
C1508474741,0.0,C1408337297,622711.94
C572720057,0.0,C179678995,549007.0
C2117912418,0.0,C147647618,401957.0
C1403368719,0.0,C312537393,535165.0
C1101359833,0.0,C1549086472,398843.78
C2065794975,0.0,C1157297801,65124.0
C1673418830,0.0,C1538264524,220825.42
C491619579,0.0,C70895366,237078.0
C2002048553,0.0,C306285887,385607.12
C4106787,0.0,C1556875182,536895.57
C290713154,0.0,C942226723,77819.67
C1615383247,0.0,C2017484544,204405.0
C838643057,0.0,C1983025922,315184.94
C1155950303,0.0,C1009972184,152240.0
C1254728191,0.0,C380242442,438233.86
C1819350235,17282.0,M951233281,0.0
C1335222870,15535.0,M1221878786,0.0
C753366543,178.0,M27273777,0.0
C1632108289,107102.0,M173568863,0.0
C496515861,31088.0,M493447989,0.0
C1132994670,102889.0,M167993803,0.0
